img,check,assessor,time,date,img2
242_1_42,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:26:50,-
242_1_84,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:26:50,-
242_1_96,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:26:50,-
242_2_50,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:26:50,-
242_2_7,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:26:50,-
242_3_33,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:26:50,-
242_3_46,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:26:50,-
242_3_78,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:26:50,-
242_3_86,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:26:50,-
242_4_3,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:26:50,-
242_5_89,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:26:50,-
242_6_15,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:26:50,-
242_6_29,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:26:50,-
242_7_60,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:26:50,-
242_8_1,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:26:50,-
242_8_39,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:26:50,-
240_1_Roquette,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:25:12,-
240_6_75,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:25:12,-
240_8_101,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:25:12,-
240_8_2,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:25:12,-
240_8_36,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:25:12,-
236_7_33,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
239_1_79,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
239_1_8,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
239_2_58,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
239_7_12,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
239_8_1,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
241_1_15,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
241_3_1,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
241_3_12,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
241_3_14,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
241_3_39_,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
241_3_43,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
241_3_48,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
241_3_61,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
241_3_62,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
241_3_66,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
241_3_71,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
241_3_75,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
241_3_86,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
241_3_87,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
241_3_88,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
241_3_89,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
241_8_23,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
241_8_36,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
241_8_37,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:23:08,-
231_1_10,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:21:36,-
231_1_19,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:21:36,-
231_1_22,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:21:36,-
231_1_33,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:21:36,-
231_1_36,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:21:36,-
231_1_63,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:21:36,-
231_1_69,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:21:36,-
231_1_72,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 20:21:36,-
231_1_Roquette,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:21:36,-
231_3_66,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:21:36,-
231_3_89,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:21:36,-
231_7_51,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:21:36,-
231_8_11,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:21:36,-
231_8_16,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:21:36,-
231_8_44,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:21:36,-
231_8_78,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:21:36,-
231_8_88,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:21:36,-
233_3_32,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:20:29,-
233_3_42,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:20:29,-
233_3_71,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:20:29,-
233_8_100,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:20:29,-
233_8_25,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:20:29,-
233_8_36,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 20:20:29,-
233_8_54,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 20:20:29,-
233_8_6,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:20:29,-
233_8_62,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:20:29,-
233_8_84,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:20:29,-
230_5_31,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:19:20,-
230_5_36,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:19:20,-
230_5_51,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:19:20,-
230_5_6,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:19:20,-
230_5_61,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:19:20,-
230_5_78,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:19:20,-
230_7_16,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:19:20,-
230_7_64,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:19:20,-
229_5_30,-2,Charlotte,2019-06-04 20:41:40,2019-06-03 20:18:23,-
229_6_25,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:18:23,-
229_6_27,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:18:23,-
229_6_3,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:18:23,-
229_6_41,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:18:23,-
229_6_62,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:18:23,-
229_7_12,-2,Charlotte,2019-06-04 20:41:40,2019-06-03 20:18:23,-
229_8_55,-2,Charlotte,2019-06-04 20:41:40,2019-06-03 20:18:23,-
226_1_98,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_1_46,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_1_63,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_1_84,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_1_93,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_2_67,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_2_85,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_3_11,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_3_37,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_3_69,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_4_40,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_4_69,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_4_77,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_4_Roquette,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_5_78,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_6_3,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_6_32,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_6_44,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_6_48,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_7_1,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_7_33,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_7_43,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_7_58,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_7_94,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_7_98,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
228_8_51,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:17:25,-
227_1_80,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:16:35,-
227_2_103,0,Charlotte,2019-06-04 20:41:40,2019-06-03 20:16:35,-
227_2_67,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:16:35,-
227_4_105,0,Charlotte,2019-06-04 20:41:40,2019-06-03 20:16:35,-
227_4_11,0,Charlotte,2019-06-04 20:41:40,2019-06-03 20:16:35,-
227_5_7,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:16:35,-
227_5_84,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:16:35,-
227_5_86,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:16:35,-
227_5_89,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:16:35,-
227_6_55,-2,Charlotte,2019-06-04 20:41:40,2019-06-03 20:16:35,-
227_6_Roquette,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:16:35,-
227_7_58,0,Charlotte,2019-06-04 20:41:40,2019-06-03 20:16:35,-
227_8_45,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:16:35,-
227_8_88,1,Charlotte,2019-06-04 20:41:40,2019-06-03 20:16:35,-
225_1_10,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:13:20,-
225_1_105,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:13:20,-
225_1_18,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:13:20,-
225_1_21,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:13:20,-
225_1_29,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:13:20,-
225_1_6,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:13:20,-
225_5_101,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:13:20,-
225_7_3,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:13:20,-
225_7_44,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:13:20,-
225_7_45,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:13:20,-
224_1_53,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:12:35,-
224_1_84,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:12:35,-
224_4_18,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:12:35,-
224_5_55,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:12:35,-
224_5_85,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:12:35,-
224_6_15,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:12:35,-
224_6_42,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:12:35,-
224_6_64,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:12:35,-
224_8_101,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:12:35,-
224_8_71,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:12:35,-
224_8_89,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:12:35,-
224_8_Roquette,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:12:35,-
222_8_11,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:10:28,-
223_1_105,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:10:28,-
223_1_93,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:10:28,-
223_5_7,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:10:28,-
223_5_89,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:10:28,-
223_7_1,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:10:28,-
221_07_105,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_1_10,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_1_19,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_1_22,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_1_53,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_1_80,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_1_85,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_3_75,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_3_79,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_4_55,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_5_20,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_5_28,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_5_39,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_5_45,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_5_46,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_5_60,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_5_88,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_5_93,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_5_97,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_6_1,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_6_63,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_6_72,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_6_98,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_7_11,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_7_30,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_7_73,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_7_76,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_7_77,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_8_41,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
221_8_87,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:09:41,-
220_1_65,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:08:04,-
220_2_75,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:08:04,-
220_3_52,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:08:04,-
220_4_57,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:08:04,-
220_4_61,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:08:04,-
220_5_29,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:08:04,-
220_7_51,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:08:04,-
220_7_56,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:08:04,-
220_7_83,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:08:04,-
211_5_2,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:07:14,-
211_5_38,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:07:14,-
219_1_53,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:07:14,-
219_1_66,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:07:14,-
219_1_9,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:07:14,-
219_4_68,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:07:14,-
219_6_72,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:07:14,-
219_8_30,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:07:14,-
219_8_48,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:07:14,-
218_1_80,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 20:05:25,-
218_5_89,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:05:25,-
218_6_55,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:05:25,-
218_6_59,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:05:25,-
218_6_Roquette,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:05:25,-
218_7_58,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:05:25,-
216_1_36,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:03:55,-
216_1_59,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:03:55,-
215_5_103,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_5_18,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_5_23,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_5_30,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_5_4,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_5_46,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_5_59,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_5_60,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_5_86,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_5_92,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_5_97,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_6_44,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_6_Roquette,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_7_32,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_105,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_11,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_22,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_25,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_26,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_27,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_3,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_31,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_35,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_36,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_53,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_55,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_58,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_61,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_62,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_70,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_72,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_75,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_77,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_78,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_80,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_81,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_84,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_88,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
215_8_90,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:02:35,-
213_8_34,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_1,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_104,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_105,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_14,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_18,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_26,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_31,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_35,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_36,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_38,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_4,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_48,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_5,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_57,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_6,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_61,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_66,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_71,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_72,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_80,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_84,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_87,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_89,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_9,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_90,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_95,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_1_98,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_3_25,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_5_65,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_6_58,1,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_6_94,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
214_7_103,0,Jean-François,2019-06-04 20:41:40,2019-06-03 20:00:04,-
165_1_1,4,Charlotte,2019-06-04 20:41:40,2019-06-03 19:58:24,-
212_3_100,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:58:24,-
212_3_4,0,Jean-François,2019-06-04 20:41:40,2019-06-03 19:58:24,-
212_3_42,0,Jean-François,2019-06-04 20:41:40,2019-06-03 19:58:24,-
212_3_51,0,Jean-François,2019-06-04 20:41:40,2019-06-03 19:58:24,-
212_6_10,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:58:24,-
212_6_22,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:58:24,-
212_7_31,0,Jean-François,2019-06-04 20:41:40,2019-06-03 19:58:24,-
212_8_103,0,Jean-François,2019-06-04 20:41:40,2019-06-03 19:58:24,-
212_8_2,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:58:24,-
212_8_20,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:58:24,-
212_8_23,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:58:24,-
212_8_30,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:58:24,-
212_8_39,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:58:24,-
212_8_54,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 19:58:24,-
212_8_75,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:58:24,-
209_1_78,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
209_1_79,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
209_1_8,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
209_1_80,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
209_1_82,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
209_1_85,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
209_1_86,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
209_1_9,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
209_1_90,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
209_1_92,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
209_1_94,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
209_1_Roquette,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
209_3_1,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
209_5_61,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
209_5_75,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
209_5_96,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
209_7_45,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
209_7_58,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
209_7_97,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
209_8_20,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
210_1_48,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
210_1_66,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
210_1_86,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
210_1_87,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
210_1_89,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
211_1_18,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
211_1_19,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
211_1_26,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
211_1_59,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
211_1_92,1,Jean-François,2019-06-04 20:41:40,2019-06-03 19:55:05,-
