img,zone_id,quete,groupe,check,week,question,points,difficulté,type,zone_name,longitude,latitude,date,Make,Aperture,Model,ApertureValue,label,inzone
107_2_50.jpg,2,107,50,1,1,Trouvez des baies,1,facile,végétal,Hocaille,4.60421466805556,50.6688461302778,2019:04:25 18:08:46,HUAWEI,1.6,BLA-L29,1.5965967727133,<p>Cette quête à été trouvée par le groupe <b>50</b>,2
107_2_58.jpg,2,107,58,0,1,Trouvez des baies,1,facile,végétal,Hocaille,4.60968830555556,50.67212675,2019:04:24 15:58:16,HUAWEI,2,HUAWEI LYO-L21,NA,<p>Cette quête à été trouvée par le groupe <b>58</b>,2
107_3_16.jpg,3,107,16,1,1,Trouvez des baies,1,facile,végétal,Lac,NA,NA,2019:04:26 09:00:22,samsung,1.7,SM-J730F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>16</b>,0
107_3_56.jpg,3,107,56,1,1,Trouvez des baies,1,facile,végétal,Lac,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>56</b>,0
107_3_60.jpg,3,107,60,1,1,Trouvez des baies,1,facile,végétal,Lac,4.60258955555556,50.6656373055556,2019:04:26 16:05:10,OnePlus,1.7,ONEPLUS A5010,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>60</b>,2
107_3_78.jpeg,3,107,78,1,1,Trouvez des baies,1,facile,végétal,Lac,NA,NA,2019:04:25 12:11:16,Apple,2.2,iPhone SE,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>78</b>,0
107_3_98.jpg,3,107,98,1,1,Trouvez des baies,1,facile,végétal,Lac,4.60426219444444,50.6646741666667,2019:04:25 12:54:33,samsung,1.7,SM-A605FN,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>98</b>,2
107_4_4.jpg,4,107,4,1,1,Trouvez des baies,1,facile,végétal,Bruyères,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>4</b>,0
107_4_92.jpg,4,107,92,1,1,Trouvez des baies,1,facile,végétal,Bruyères,4.60972222222222,50.6627777777778,2019:04:25 12:40:38,samsung,1.7,SM-G950F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>92</b>,2
107_6_24.jpg,6,107,24,1,1,Trouvez des baies,1,facile,végétal,Lauzelle-Centre,4.61365277777778,50.6706916666667,2019:04:25 12:15:30,Apple,1.8,iPhone 8 Plus,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>24</b>,2
107_6_3.jpg,6,107,3,0,1,Trouvez des baies,1,facile,végétal,Lauzelle-Centre,4.60061216333333,50.6696205138889,2019:04:24 09:26:34,HUAWEI,2.2,PRA-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>3</b>,2
107_6_47.jpg,6,107,47,1,1,Trouvez des baies,1,facile,végétal,Lauzelle-Centre,4.62045812583333,50.6673507688889,2019:04:24 09:53:38,HUAWEI,2.2,ANE-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>47</b>,0
107_8_101.jpg,8,107,101,1,1,Trouvez des baies,1,facile,végétal,Biéreau-Baraque,4.61976099,50.664375305,2019:04:26 10:05:27,HUAWEI,2,HUAWEI VNS-L31,2,<p>Cette quête à été trouvée par le groupe <b>101</b>,0
107_8_28.jpg,8,107,28,0,1,Trouvez des baies,1,facile,végétal,Biéreau-Baraque,4.61961111111111,50.6644388888889,2019:04:25 17:51:17,Apple,2.2,iPhone SE,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>28</b>,0
107_8_37.jpg,8,107,37,1,1,Trouvez des baies,1,facile,végétal,Biéreau-Baraque,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>37</b>,0
107_8_77.jpg,8,107,77,1,1,Trouvez des baies,1,facile,végétal,Biéreau-Baraque,4.61777777777778,50.6655555555556,2019:04:26 11:51:02,samsung,2.4,SM-G960F,2.39495740923786,<p>Cette quête à été trouvée par le groupe <b>77</b>,2
107_8_8.JPG,8,107,8,1,1,Trouvez des baies,1,facile,végétal,Biéreau-Baraque,4.61829805555556,50.6636658333333,2019:04:26 12:06:18,Sony,2,E6653,NA,<p>Cette quête à été trouvée par le groupe <b>8</b>,0
107_8_90.jpg,8,107,90,0,1,Trouvez des baies,1,facile,végétal,Biéreau-Baraque,4.61992777777778,50.6667333333333,2019:04:26 10:56:41,Apple,2.2,iPhone 6,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>90</b>,0
108_6_42.jpg.jpg,6,108,42,1,1,Trouvez des drupes,1,facile,végétal,Lauzelle-Centre,4.61823697222222,50.6683189722222,2019:04:26 13:23:16,motorola,2,Moto G (5),2,<p>Cette quête à été trouvée par le groupe <b>42</b>,1
11_1_47.jpg,1,11,47,1,1,Trouvez une plante grimpante,1,facile,végétal,Bois de Lauzelle,4.60475206361111,50.6769027708333,2019:04:24 16:19:13,HUAWEI,2.2,ANE-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>47</b>,2
11_2_103.jpg,2,11,103,1,1,Trouvez une plante grimpante,1,facile,végétal,Hocaille,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>103</b>,0
11_2_104.JPG,2,11,104,1,1,Trouvez une plante grimpante,1,facile,végétal,Hocaille,4.606025,50.6720416666667,2019:04:26 15:05:22,Apple,1.8,iPhone 7 Plus,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>104</b>,2
11_2_105.jpg,2,11,105,1,1,Trouvez une plante grimpante,1,facile,végétal,Hocaille,4.60638888888889,50.6686111111111,2019:04:24 10:42:52,samsung,2.4,SM-G960F,2.39495740923786,<p>Cette quête à été trouvée par le groupe <b>105</b>,2
11_2_22.JPG,2,11,22,1,1,Trouvez une plante grimpante,1,facile,végétal,Hocaille,4.60974861111111,50.67116,2019:04:24 16:43:55,Sony,2,D6503,NA,<p>Cette quête à été trouvée par le groupe <b>22</b>,2
11_2_38.jpg,2,11,38,1,1,Trouvez une plante grimpante,1,facile,végétal,Hocaille,4.61472222222222,50.6691666666667,2019:04:25 12:56:10,samsung,1.9,SM-A320FL,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>38</b>,2
11_2_58.jpg,2,11,58,1,1,Trouvez une plante grimpante,1,facile,végétal,Hocaille,4.60950988888889,50.6720199444444,2019:04:24 16:01:03,HUAWEI,2,HUAWEI LYO-L21,NA,<p>Cette quête à été trouvée par le groupe <b>58</b>,2
11_2_65.JPG,2,11,65,1,1,Trouvez une plante grimpante,1,facile,végétal,Hocaille,4.61190833333333,50.6676527777778,2019:04:26 13:34:38,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>65</b>,2
11_3_102.jpg,3,11,102,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.60351388888889,50.6666861111111,2019:04:24 14:21:34,Apple,2.2,iPhone 6,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>102</b>,2
11_3_11.jpg,3,11,11,0,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.60536111111111,50.6666833333333,2019:04:25 11:51:42,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>11</b>,2
11_3_2.JPG,3,11,2,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.61196111111111,50.6690777777778,2019:04:26 13:34:27,Apple,2.2,iPhone 5s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>2</b>,2
11_3_23.jpg,3,11,23,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.61112222222222,50.6689027777778,2019:04:24 15:25:18,Apple,2.2,iPhone SE,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>23</b>,2
11_3_25.JPG,3,11,25,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.60613888888889,50.6676333333333,2019:04:24 10:15:17,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>25</b>,2
11_3_27.jpg.jpg,3,11,27,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.60868717916667,50.6677723619444,2019:04:24 15:50:14,HUAWEI,2,ALE-L21,2,<p>Cette quête à été trouvée par le groupe <b>27</b>,2
11_3_28.JPG,3,11,28,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.60936944444444,50.6679027777778,2019:04:24 12:01:59,Apple,2.2,iPhone SE,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>28</b>,2
11_3_29.jpg,3,11,29,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.60757013888889,50.66649625,2019:04:24 17:25:44,samsung,2.2,GT-I9505,2.20381023175322,<p>Cette quête à été trouvée par le groupe <b>29</b>,2
11_3_32.jpg,3,11,32,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.605,50.6672222222222,2019:04:24 16:41:00,samsung,1.9,SM-A310F,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>32</b>,2
11_3_34.jpg,3,11,34,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.60694444444444,50.6680555555556,2019:04:26 11:10:22,samsung,1.7,SM-G930F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>34</b>,2
11_3_44.jpeg,3,11,44,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,NA,NA,2019:04:25 12:10:41,Apple,2.4,iPod touch,2.39999999944472,<p>Cette quête à été trouvée par le groupe <b>44</b>,0
11_3_45.jpg,3,11,45,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.60740470861111,50.6679458616667,2019:04:24 15:20:21,HUAWEI,2.2,WAS-LX1A,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>45</b>,2
11_3_46.JPG,3,11,46,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.60796111111111,50.6663861111111,2019:04:26 11:48:27,Apple,2.2,iPhone 6,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>46</b>,2
11_3_49.jpg,3,11,49,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>49</b>,0
11_3_5.jpg,3,11,5,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.6070685,50.6680526666667,2019:04:26 14:41:47,Acer,1.8,T06,NA,<p>Cette quête à été trouvée par le groupe <b>5</b>,2
11_3_63.jpg,3,11,63,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.60659444444444,50.6678666666667,2019:04:24 15:33:52,samsung,1.7,SM-G930F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>63</b>,2
11_3_68.jpg,3,11,68,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.60944444444444,50.6669444444444,2019:04:25 16:27:49,samsung,1.7,SM-G935F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>68</b>,2
11_3_7.jpg,3,11,7,4,1,Trouvez une plante grimpante,1,facile,végétal,Lac,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>7</b>,0
11_3_73.jpeg,3,11,73,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.606025,50.6666361111111,2019:04:25 11:50:54,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>73</b>,2
11_3_74.jpg,3,11,74,4,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.6051655,50.6672057222222,2019:04:25 17:37:40,LG Electronics,1.8,LG-H870,NA,<p>Cette quête à été trouvée par le groupe <b>74</b>,2
11_3_78.jpeg,3,11,78,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,NA,NA,2019:04:25 12:10:44,Apple,2.2,iPhone SE,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>78</b>,0
11_3_82.JPG,3,11,82,-2,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.605675,50.6674222222222,2019:04:23 13:31:56,Apple,1.8,iPhone 7,1.79999993941969,<p>Cette quête à été trouvée par le groupe <b>82</b>,2
11_3_85.jpg,3,11,85,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,NA,NA,2019:04:26 14:18:59,HUAWEI,2,ALE-L21,2,<p>Cette quête à été trouvée par le groupe <b>85</b>,0
11_3_91.jpeg,3,11,91,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.60618611111111,50.6676222222222,2019:04:26 13:57:47,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>91</b>,2
11_3_94.jpg,3,11,94,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.60524845111111,50.6672439575,2019:04:25 11:14:06,HUAWEI,2.2,ANE-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>94</b>,2
11_3_97.jpg,3,11,97,1,1,Trouvez une plante grimpante,1,facile,végétal,Lac,4.60621294444444,50.6679977777778,2019:04:24 15:11:39,LG Electronics,2.2,LG-M700,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>97</b>,2
11_4_12.jpg,4,11,12,4,1,Trouvez une plante grimpante,1,facile,végétal,Bruyères,4.60919380166667,50.6648330686111,2019:04:25 16:36:00,HUAWEI,2.2,ANE-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>12</b>,2
11_4_8.jpeg,4,11,8,1,1,Trouvez une plante grimpante,1,facile,végétal,Bruyères,NA,NA,2019:04:26 11:06:27,Apple,2.2,iPhone 5s,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>8</b>,0
11_4_80.jpeg,4,11,80,4,1,Trouvez une plante grimpante,1,facile,végétal,Bruyères,NA,NA,2019:04:25 15:35:27,Apple,1.8,iPhone 7,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>80</b>,0
11_5_16.JPG,5,11,16,1,1,Trouvez une plante grimpante,1,facile,végétal,Bois des Rêves,NA,NA,2019:04:26 08:20:33,samsung,1.7,SM-J730F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>16</b>,0
11_5_33.JPG,5,11,33,1,1,Trouvez une plante grimpante,1,facile,végétal,Bois des Rêves,4.58206111111111,50.6596944444444,2019:04:26 12:53:26,Apple,2.2,iPhone 5s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>33</b>,0
11_6_14.JPG,6,11,14,1,1,Trouvez une plante grimpante,1,facile,végétal,Lauzelle-Centre,4.614875,50.6714638888889,2019:04:23 16:18:12,Apple,1.8,iPhone X,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>14</b>,2
11_6_24.jpg,6,11,24,1,1,Trouvez une plante grimpante,1,facile,végétal,Lauzelle-Centre,4.61423611111111,50.6705194444444,2019:04:25 11:49:22,Apple,1.8,iPhone 8 Plus,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>24</b>,2
11_6_3.jpg,6,11,3,1,1,Trouvez une plante grimpante,1,facile,végétal,Lauzelle-Centre,NA,NA,2019:04:25 16:14:40,HUAWEI,2.2,PRA-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>3</b>,0
11_6_66.JPG,6,11,66,1,1,Trouvez une plante grimpante,1,facile,végétal,Lauzelle-Centre,4.61431388888889,50.6716527777778,2019:04:26 11:47:00,Apple,2.2,iPhone SE,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>66</b>,2
11_6_70.JPG,6,11,70,1,1,Trouvez une plante grimpante,1,facile,végétal,Lauzelle-Centre,4.61465277777778,50.6712138888889,2019:04:23 09:53:14,Apple,2.2,iPhone SE,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>70</b>,2
11_6_77.jpg,6,11,77,1,1,Trouvez une plante grimpante,1,facile,végétal,Lauzelle-Centre,4.60888888888889,50.6677777777778,2019:04:24 15:50:11,samsung,2.4,SM-G960F,2.39495740923786,<p>Cette quête à été trouvée par le groupe <b>77</b>,2
11_6_86.jpg,6,11,86,1,1,Trouvez une plante grimpante,1,facile,végétal,Lauzelle-Centre,4.61468124388889,50.6707611083333,2019:04:24 13:37:17,HUAWEI,1.6,BLA-L29,1.5965967727133,<p>Cette quête à été trouvée par le groupe <b>86</b>,2
11_6_9.JPG,6,11,9,1,1,Trouvez une plante grimpante,1,facile,végétal,Lauzelle-Centre,4.6146,50.6709555555556,2019:04:23 09:53:09,Apple,2.2,iPhone 6,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>9</b>,2
11_6_95.JPG,6,11,95,1,1,Trouvez une plante grimpante,1,facile,végétal,Lauzelle-Centre,4.61484166666667,50.6714333333333,2019:04:23 16:18:04,Apple,2.2,iPhone 5s,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>95</b>,2
11_6_96.jpg,6,11,96,1,1,Trouvez une plante grimpante,1,facile,végétal,Lauzelle-Centre,4.61374807333333,50.6709403991667,2019:04:26 10:51:31,HUAWEI,2.2,ANE-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>96</b>,2
11_7_1.jpg,7,11,1,1,1,Trouvez une plante grimpante,1,facile,végétal,Vieusart,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>1</b>,0
11_8_10.jpeg,8,11,10,1,1,Trouvez une plante grimpante,1,facile,végétal,Biéreau-Baraque,4.615925,50.6645,2019:04:24 17:55:34,Apple,1.8,iPhone X,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>10</b>,2
11_8_15.jpg,8,11,15,1,1,Trouvez une plante grimpante,1,facile,végétal,Biéreau-Baraque,4.61966944444444,50.6681638888889,2019:04:26 11:33:27,Apple,2.4,iPhone X,2.39999999944472,<p>Cette quête à été trouvée par le groupe <b>15</b>,0
11_8_18.jpg,8,11,18,1,1,Trouvez une plante grimpante,1,facile,végétal,Biéreau-Baraque,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>18</b>,0
11_8_20.jpg,8,11,20,1,1,Trouvez une plante grimpante,1,facile,végétal,Biéreau-Baraque,4.62260627722222,50.6704063413889,2019:04:26 15:27:48,HUAWEI,1.8,EML-L29,1.79626474576787,<p>Cette quête à été trouvée par le groupe <b>20</b>,0
11_8_31.jpg,8,11,31,1,1,Trouvez une plante grimpante,1,facile,végétal,Biéreau-Baraque,4.61952777777778,50.6663444444444,2019:04:25 16:13:26,Apple,2.2,iPhone 6,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>31</b>,0
11_8_35.jpg,8,11,35,1,1,Trouvez une plante grimpante,1,facile,végétal,Biéreau-Baraque,4.61855555555556,50.6667444444444,2019:04:24 14:51:34,Apple,2.4,iPhone 5,2.40000000859426,<p>Cette quête à été trouvée par le groupe <b>35</b>,0
11_8_37.JPG,8,11,37,1,1,Trouvez une plante grimpante,1,facile,végétal,Biéreau-Baraque,4.6189,50.6687861111111,2019:04:26 11:28:02,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>37</b>,0
11_8_4.jpg,8,11,4,1,1,Trouvez une plante grimpante,1,facile,végétal,Biéreau-Baraque,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>4</b>,0
11_8_40.jpg,8,11,40,1,1,Trouvez une plante grimpante,1,facile,végétal,Biéreau-Baraque,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>40</b>,0
11_8_41.jpg,8,11,41,1,1,Trouvez une plante grimpante,1,facile,végétal,Biéreau-Baraque,4.62076944444444,50.6683722222222,2019:04:24 09:36:17,Apple,1.8,iPhone 8,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>41</b>,0
11_8_42.jpg.jpg,8,11,42,1,1,Trouvez une plante grimpante,1,facile,végétal,Biéreau-Baraque,4.6142523888888904,50.6623585,2019:04:24 10:56:33,motorola,2,Moto G (5),2,<p>Cette quête à été trouvée par le groupe <b>42</b>,2
11_8_43.jpg,8,11,43,-2,1,Trouvez une plante grimpante,1,facile,végétal,Biéreau-Baraque,4.61721181861111,50.6680450438889,2019:04:24 14:38:32,HUAWEI,2.2,WAS-LX1A,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>43</b>,2
11_8_52.jpg,8,11,52,1,1,Trouvez une plante grimpante,1,facile,végétal,Biéreau-Baraque,4.61501666666667,50.6648666666667,2019:04:25 16:16:37,Apple,2.2,iPhone 6s,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>52</b>,2
11_8_53.jpg,8,11,53,1,1,Trouvez une plante grimpante,1,facile,végétal,Biéreau-Baraque,4.617536,50.6680553888889,2019:04:25 16:14:37,Xiaomi,1.9,Redmi Note 5,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>53</b>,2
11_8_60.jpg,8,11,60,1,1,Trouvez une plante grimpante,1,facile,végétal,Biéreau-Baraque,4.61980916666667,50.6681244444444,2019:04:26 10:35:19,Xiaomi,2.2,Redmi 4A,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>60</b>,0
11_8_64.jpg,8,11,64,1,1,Trouvez une plante grimpante,1,facile,végétal,Biéreau-Baraque,4.6190095,50.66916275,2019:04:24 09:32:27,motorola,2.2,Moto C Plus,NA,<p>Cette quête à été trouvée par le groupe <b>64</b>,0
11_8_79.jpeg,8,11,79,-2,1,Trouvez une plante grimpante,1,facile,végétal,Biéreau-Baraque,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>79</b>,0
11_8_84.JPG,8,11,84,1,1,Trouvez une plante grimpante,1,facile,végétal,Biéreau-Baraque,4.61833611111111,50.6650166666667,2019:04:24 18:49:08,Apple,1.8,iPhone 8,1.79999993941969,<p>Cette quête à été trouvée par le groupe <b>84</b>,0
11_8_89.jpg,8,11,89,1,1,Trouvez une plante grimpante,1,facile,végétal,Biéreau-Baraque,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>89</b>,0
11_8_98.jpg,8,11,98,1,1,Trouvez une plante grimpante,1,facile,végétal,Biéreau-Baraque,4.61155796027778,50.6673393247222,2019:04:24 15:12:24,HUAWEI,2.2,ANE-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>98</b>,2
110_3_6.jpg,3,110,6,1,1,Trouvez des aiguillons,1,facile,végétal,Lac,4.60777777777778,50.6663888888889,2019:04:26 12:55:56,samsung,1.7,SM-G950F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>6</b>,2
110_8_40.jpg,8,110,40,1,1,Trouvez des aiguillons,1,facile,végétal,Biéreau-Baraque,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>40</b>,0
110_8_49.jpg,8,110,49,1,1,Trouvez des aiguillons,1,facile,végétal,Biéreau-Baraque,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>49</b>,0
111_2_31.jpg,2,111,31,0,1,Trouvez des feuilles à nervures arquées vers le sommet,2,moyen,végétal,Hocaille,4.60623611111111,50.669175,2019:04:24 19:12:24,Apple,2.2,iPhone 6,2.20000012161278,<p>Cette quête à été trouvée par le groupe <b>31</b>,2
111_3_27.jpg,3,111,27,1,1,Trouvez des feuilles à nervures arquées vers le sommet,2,moyen,végétal,Lac,4.6047,50.6655111111111,2019:04:25 17:34:22,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>27</b>,2
111_3_68.jpg,3,111,68,1,1,Trouvez des feuilles à nervures arquées vers le sommet,2,moyen,végétal,Lac,4.60416666666667,50.6619444444444,2019:04:25 17:16:00,samsung,1.7,SM-G935F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>68</b>,2
111_6_12.jpg,6,111,12,1,1,Trouvez des feuilles à nervures arquées vers le sommet,2,moyen,végétal,Lauzelle-Centre,4.61944444444444,50.6697222222222,2019:04:26 14:01:02,samsung,1.7,SM-J530F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>12</b>,0
111_8_28.jpg,8,111,28,1,1,Trouvez des feuilles à nervures arquées vers le sommet,2,moyen,végétal,Biéreau-Baraque,4.61893888888889,50.6655083333333,2019:04:25 17:53:58,Apple,2.2,iPhone SE,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>28</b>,0
111_8_69.JPG,8,111,69,1,1,Trouvez des feuilles à nervures arquées vers le sommet,2,moyen,végétal,Biéreau-Baraque,4.62004444444444,50.66655,2019:04:26 10:56:32,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>69</b>,0
111_8_Roquette.jpg,8,111,Roquette,1,1,Trouvez des feuilles à nervures arquées vers le sommet,2,moyen,végétal,Biéreau-Baraque,4.61893513888889,50.6666068888889,2019:04:23 17:16:50,HUAWEI,2,HUAWEI CUN-L21,NA,<p>Cette quête à été trouvée par le groupe <b>Roquette</b>,0
112_8_101.jpg,8,112,101,1,1,Trouvez des feuilles asymétriques,1,facile,végétal,Biéreau-Baraque,4.61944866166667,50.6646041869444,2019:04:26 10:12:35,HUAWEI,2,HUAWEI VNS-L31,2,<p>Cette quête à été trouvée par le groupe <b>101</b>,0
